Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric,Days_Until_Flight,Surge_Factor,Original_Ticket_Price
EA505,DFW,SEA,2023-08-27,21:13:00,2023-05-24,Phone,3829,31,Business,558.075,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-27,Non-Holiday,0,Fog,4.45,11.67,9.6,146,0,1048.78,95,Emirates,238,239,1273,238,95,1.0,1116.15
EA505,ORD,SEA,2023-01-21,18:56:00,2022-11-19,Online,4884,53,Economy,579.445,Discount,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-21,Non-Holiday,0,Fog,12.21,0.41,49.37,183,0,616.8,63,Emirates,20,53,1136,20,63,1.0,1158.89
DA404,ORD,SFO,2023-11-05,05:56:00,2023-07-29,Travel Agency,4183,21,First Class,228.98,Premium,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-05,Non-Holiday,0,Storm,4.96,16.75,10.43,48,0,803.42,99,Delta Airlines,308,305,356,308,99,1.0,457.96
DA404,JFK,SFO,2023-05-18,20:45:00,2023-04-30,Phone,4835,31,First Class,518.4000000000001,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-18,Non-Holiday,0,Fog,30.59,4.63,35.1,105,0,500.59,18,Delta Airlines,137,215,1245,137,18,1.5,691.2
AA100,ORD,MIA,2023-05-16,03:14:00,2023-05-01,Phone,1241,57,First Class,530.1975,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-16,Non-Holiday,0,Clear,21.23,14.51,37.19,57,0,730.58,15,American Airlines,135,216,194,135,15,1.5,706.93
EA505,ORD,SEA,2023-11-24,10:47:00,2023-08-25,Phone,1805,32,First Class,670.485,Regular,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-24,Non-Holiday,0,Fog,4.25,12.87,44.35,136,0,1341.63,91,Emirates,327,332,647,327,91,1.0,1340.97
BA202,LAX,SEA,2023-04-22,15:08:00,2023-01-15,Travel Agency,1663,53,First Class,500.91,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Storm,22.56,12.75,27.77,106,0,228.82,97,British Airways,111,110,908,111,97,1.0,1001.82
DA404,JFK,SFO,2023-05-26,06:32:00,2023-05-10,Phone,4571,68,Economy,398.40000000000003,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Storm,17.79,19.27,10.22,143,1,887.51,16,Delta Airlines,145,225,392,145,16,1.5,531.2
BA202,DEN,MIA,2023-05-01,13:34:00,2023-02-22,Online,550,50,Economy,683.285,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,Independence Day,2023-05-01,Cultural Event,1,Fog,36.53,14.28,34.54,152,0,919.41,68,British Airways,120,148,814,120,68,1.0,1366.57
EA505,ORD,LAS,2023-08-11,17:23:00,2023-06-10,Phone,907,22,Economy,368.855,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-11,Non-Holiday,0,Fog,22.62,14.7,9.62,111,0,1207.97,62,Emirates,222,256,1043,222,62,1.0,737.71
DA404,DFW,SFO,2023-06-10,22:33:00,2023-05-15,Travel Agency,3271,46,First Class,521.0775,Premium,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-10,Non-Holiday,0,Fog,-0.74,4.29,44.67,109,0,303.95,26,Delta Airlines,160,230,1353,160,26,1.5,694.77
DA404,JFK,SFO,2023-06-07,06:42:00,2023-05-18,Phone,2523,50,Business,634.2524999999999,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Snow,8.73,1.73,38.22,103,0,782.86,20,Delta Airlines,157,233,402,157,20,1.5,845.67
EA505,JFK,ATL,2023-08-06,12:47:00,2023-07-24,Phone,1733,51,Economy,917.147,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-06,Non-Holiday,0,Rain,14.87,1.3,12.23,153,0,632.39,13,Emirates,217,300,767,217,13,2.2,833.77
CA303,LAX,SEA,2023-06-15,10:47:00,2023-03-08,Online,2619,65,Economy,61.315,Regular,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-15,Non-Holiday,0,Fog,14.57,16.07,24.33,33,0,464.91,99,Air Canada,165,162,647,165,99,1.0,122.63
DA404,DFW,ATL,2023-09-16,03:22:00,2023-06-29,Online,4818,61,Business,325.045,Regular,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-16,Non-Holiday,0,Storm,19.54,18.48,30.95,178,0,348.23,79,Delta Airlines,258,275,202,258,79,1.0,650.09
CA303,DEN,ATL,2023-08-09,11:38:00,2023-06-15,Travel Agency,4601,21,Economy,379.165,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-09,Non-Holiday,0,Snow,34.84,5.34,5.77,138,0,823.85,55,Air Canada,220,261,698,220,55,1.0,758.33
EA505,DFW,MIA,2023-04-24,09:58:00,2023-02-02,Travel Agency,503,58,Economy,381.135,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-24,Non-Holiday,0,Fog,38.17,2.69,19.45,205,0,362.43,81,Emirates,113,128,598,113,81,1.0,762.27
DA404,JFK,SEA,2023-05-26,18:34:00,2023-05-10,Travel Agency,607,29,Business,295.57500000000005,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Snow,12.63,9.83,29.1,148,0,955.9,16,Delta Airlines,145,225,1114,145,16,1.5,394.1
CA303,ORD,MIA,2023-08-20,18:46:00,2023-07-13,Phone,2562,42,Economy,348.85799999999995,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-20,Non-Holiday,0,Snow,-5.66,10.37,39.64,46,0,1113.1,38,Air Canada,231,289,1126,231,38,1.2,581.43
CA303,DFW,SEA,2023-01-21,16:59:00,2023-01-05,Travel Agency,2367,41,Economy,494.13750000000005,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-21,Non-Holiday,0,Clear,8.21,19.58,27.68,73,0,199.19,16,Air Canada,20,100,1019,20,16,1.5,658.85
AA100,DEN,SEA,2023-03-13,17:11:00,2022-12-20,Online,1628,24,Business,281.645,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-13,Non-Holiday,0,Fog,36.53,11.05,17.42,68,0,602.37,83,American Airlines,71,84,1031,71,83,1.0,563.29
AA100,DEN,SEA,2023-05-19,17:31:00,2023-03-25,Travel Agency,510,31,Business,596.72,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-19,Non-Holiday,0,Fog,36.83,18.1,20.54,140,0,545.51,55,American Airlines,138,179,1051,138,55,1.0,1193.44
CA303,JFK,SEA,2023-05-08,11:04:00,2023-03-12,Phone,1976,41,Business,59.79,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-08,Non-Holiday,0,Storm,29.49,8.75,22.35,53,0,541.34,57,Air Canada,127,166,664,127,57,1.0,119.58
BA202,DFW,LAS,2023-06-10,13:32:00,2023-04-21,Online,4256,67,Business,404.18399999999997,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-10,Non-Holiday,0,Clear,26.89,13.82,7.16,190,1,655.03,50,British Airways,160,206,812,160,50,1.2,673.64
CA303,JFK,SFO,2023-05-26,17:09:00,2023-03-08,Phone,1470,61,Business,121.86,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Clear,-0.81,0.01,25.22,95,0,795.77,79,Air Canada,145,162,1029,145,79,1.0,243.72
EA505,JFK,LAS,2023-07-15,09:06:00,2023-06-22,Travel Agency,3030,51,Economy,720.495,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-15,Non-Holiday,0,Rain,-0.89,2.06,18.73,215,0,508.25,23,Emirates,195,268,546,195,23,1.5,960.66
BA202,LAX,MIA,2023-04-22,14:40:00,2023-01-21,Online,1893,47,Economy,66.13,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Storm,22.56,12.75,27.77,116,0,669.75,91,British Airways,111,116,880,111,91,1.0,132.26
BA202,DEN,ATL,2023-06-07,16:29:00,2023-05-22,Travel Agency,734,46,Economy,904.4625000000001,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Rain,2.55,10.79,47.27,132,1,372.59,16,British Airways,157,237,989,157,16,1.5,1205.95
BA202,ORD,LAS,2023-06-28,03:29:00,2023-06-06,Travel Agency,3021,49,Business,1052.8799999999999,Discount,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-28,Non-Holiday,0,Clear,-1.22,12.49,18.79,179,0,760.36,22,British Airways,178,252,209,178,22,1.5,1403.84
DA404,DEN,ATL,2023-07-16,12:41:00,2023-05-23,Travel Agency,1051,41,Economy,197.63,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-16,Non-Holiday,0,Snow,39.62,17.48,42.44,210,0,256.78,54,Delta Airlines,196,238,761,196,54,1.0,395.26
AA100,DFW,SEA,2023-10-11,21:09:00,2023-07-12,Phone,2535,51,Business,410.815,Premium,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-11,Non-Holiday,0,Rain,13.84,9.56,18.95,224,1,1394.42,91,American Airlines,283,288,1269,283,91,1.0,821.63
AA100,LAX,LAS,2023-07-01,10:25:00,2023-04-11,Online,513,37,Economy,519.505,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Rain,1.32,8.16,35.38,85,0,107.05,81,American Airlines,181,196,625,181,81,1.0,1039.01
DA404,JFK,SFO,2023-03-07,05:53:00,2023-02-26,Phone,3531,64,Business,735.493,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-07,Non-Holiday,0,Storm,17.89,8.92,42.85,119,0,674.39,9,Delta Airlines,65,152,353,65,9,2.2,668.63
AA100,LAX,SEA,2023-05-03,09:52:00,2023-04-05,Travel Agency,1281,66,Economy,432.7575,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-03,Non-Holiday,0,Snow,4.15,14.18,18.64,150,0,284.91,28,American Airlines,122,190,592,122,28,1.5,577.01
DA404,ORD,SEA,2023-08-13,03:41:00,2023-07-15,Travel Agency,4357,60,Business,449.07,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-13,Non-Holiday,0,Rain,-2.92,4.23,16.15,78,0,895.38,29,Delta Airlines,224,291,221,224,29,1.5,598.76
DA404,ORD,SFO,2023-04-13,11:31:00,2023-03-25,Online,3407,46,First Class,212.84250000000003,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-13,Non-Holiday,0,Fog,16.43,11.56,45.86,72,0,449.58,19,Delta Airlines,102,179,691,102,19,1.5,283.79
EA505,ORD,LAS,2023-05-17,01:21:00,2023-03-23,Travel Agency,38,40,First Class,452.03,Regular,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-17,Non-Holiday,0,Storm,6.79,4.01,41.55,164,0,293.52,55,Emirates,136,177,81,136,55,1.0,904.06
DA404,ORD,SFO,2023-03-08,23:11:00,2023-02-21,Phone,274,57,Business,536.2125000000001,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-08,Non-Holiday,0,Fog,-2.81,9.7,12.62,217,0,121.49,15,Delta Airlines,66,147,1391,66,15,1.5,714.95
EA505,ORD,SFO,2023-06-05,15:00:00,2023-05-27,Phone,2450,64,Economy,497.0350000000001,Premium,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-05,Non-Holiday,0,Storm,11.96,0.17,0.27,18,0,630.56,9,Emirates,155,242,900,155,9,2.2,451.85
DA404,DEN,LAS,2023-08-04,01:15:00,2023-04-29,Travel Agency,2861,26,Economy,686.2,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-04,Non-Holiday,0,Rain,3.18,1.13,38.73,63,0,713.15,97,Delta Airlines,215,214,75,215,97,1.0,1372.4
EA505,JFK,ATL,2023-08-30,05:52:00,2023-07-08,Travel Agency,509,65,First Class,228.285,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-30,Non-Holiday,0,Rain,17.27,17.5,44.84,2,0,823.6,53,Emirates,241,284,352,241,53,1.0,456.57
DA404,DFW,SFO,2023-06-13,10:30:00,2023-03-28,Online,4048,52,Economy,552.435,Regular,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-13,Non-Holiday,0,Snow,32.73,6.0,45.59,71,0,503.21,77,Delta Airlines,163,182,630,163,77,1.0,1104.87
EA505,DEN,MIA,2023-07-10,09:16:00,2023-07-04,Online,1522,28,Business,2056.474,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-10,Non-Holiday,0,Rain,10.09,3.14,5.15,120,0,296.89,6,Emirates,190,280,556,190,6,2.8,1468.91
AA100,LAX,SFO,2023-10-14,17:21:00,2023-08-04,Travel Agency,2331,33,Economy,144.435,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-14,Non-Holiday,0,Clear,16.99,12.36,43.87,91,0,1181.09,71,American Airlines,286,311,1041,286,71,1.0,288.87
EA505,ORD,SFO,2023-09-12,05:25:00,2023-08-30,Phone,835,43,Economy,1435.3020000000001,Premium,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-12,Non-Holiday,0,Clear,5.91,6.91,49.36,119,0,86.09,13,Emirates,254,337,325,254,13,2.2,1304.82
AA100,LAX,MIA,2023-06-05,10:43:00,2023-06-01,Phone,2136,43,Economy,255.178,Regular,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-05,Non-Holiday,0,Rain,13.07,12.92,41.76,238,0,457.5,4,American Airlines,155,247,643,155,4,2.8,182.27
DA404,DEN,MIA,2023-08-22,20:35:00,2023-05-26,Travel Agency,1299,42,Business,193.42,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-22,Non-Holiday,0,Snow,14.42,5.41,9.73,187,0,630.46,88,Delta Airlines,233,241,1235,233,88,1.0,386.84
BA202,ORD,MIA,2023-05-01,12:16:00,2023-03-08,Travel Agency,3265,38,Business,531.205,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,Independence Day,2023-05-01,Cultural Event,1,Snow,6.36,10.12,19.17,82,0,1124.75,54,British Airways,120,162,736,120,54,1.0,1062.41
BA202,DFW,MIA,2023-08-22,11:24:00,2023-08-12,Travel Agency,139,36,Economy,415.404,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-22,Non-Holiday,0,Storm,37.39,14.51,12.01,13,0,250.83,10,British Airways,233,319,684,233,10,2.2,377.64
AA100,JFK,SEA,2023-07-26,16:41:00,2023-07-14,Phone,237,30,Business,260.766,Premium,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-26,Non-Holiday,0,Rain,17.99,15.35,23.49,8,0,1205.39,12,American Airlines,206,290,1001,206,12,2.2,237.06
AA100,JFK,MIA,2023-04-07,18:26:00,2023-01-14,Phone,2893,28,First Class,197.48,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Storm,36.2,4.86,22.36,235,1,931.27,83,American Airlines,96,109,1106,96,83,1.0,394.96
EA505,LAX,SFO,2023-05-15,02:51:00,2023-05-07,Online,3918,49,Economy,565.565,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-15,Non-Holiday,0,Fog,6.18,10.12,44.07,180,0,1242.74,8,Emirates,134,222,171,134,8,2.2,514.15
BA202,ORD,LAS,2023-08-14,05:30:00,2023-08-09,Travel Agency,1096,51,Economy,934.15,Discount,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-14,Non-Holiday,0,Storm,34.27,6.08,10.46,227,0,577.7,5,British Airways,225,316,330,225,5,2.8,667.25
BA202,ORD,LAS,2023-03-18,04:14:00,2023-02-04,Online,4662,52,Business,673.1039999999999,Premium,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Storm,30.04,0.81,44.31,6,0,713.33,42,British Airways,76,130,254,76,42,1.2,1121.84
DA404,DEN,SEA,2023-03-04,08:56:00,2023-03-02,Travel Agency,489,50,First Class,809.296,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-04,Non-Holiday,0,Fog,25.84,16.94,46.62,148,0,1182.34,2,Delta Airlines,62,156,536,62,2,3.2,505.81
AA100,JFK,ATL,2023-01-07,20:33:00,2022-10-06,Travel Agency,1220,48,First Class,513.375,Regular,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-07,Non-Holiday,0,Snow,34.35,14.09,32.13,203,1,740.18,93,American Airlines,6,9,1233,6,93,1.0,1026.75
CA303,DEN,SEA,2023-01-15,12:52:00,2022-11-07,Travel Agency,7,35,Business,527.295,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-15,Non-Holiday,0,Rain,18.58,14.52,32.31,69,0,360.51,69,Air Canada,14,41,772,14,69,1.0,1054.59
EA505,LAX,SEA,2023-08-16,08:18:00,2023-06-24,Online,3081,41,Business,129.12,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-16,Non-Holiday,0,Rain,37.05,7.59,26.89,150,0,1199.83,53,Emirates,227,270,498,227,53,1.0,258.24
EA505,ORD,LAS,2023-06-01,11:18:00,2023-04-12,Online,4802,50,First Class,656.628,Discount,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,Thanksgiving,2023-06-01,Cultural Event,1,Snow,-5.45,12.36,19.33,236,0,918.37,50,Emirates,151,197,678,151,50,1.2,1094.38
EA505,LAX,ATL,2023-07-31,23:38:00,2023-06-11,Phone,163,41,Economy,637.326,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-31,Non-Holiday,0,Rain,15.76,9.21,3.85,76,0,264.77,50,Emirates,211,257,1418,211,50,1.2,1062.21
EA505,LAX,SEA,2023-01-28,01:40:00,2022-11-21,Phone,558,58,First Class,709.77,Premium,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-28,Non-Holiday,0,Clear,20.18,13.35,38.66,101,0,115.55,68,Emirates,27,55,100,27,68,1.0,1419.54
AA100,LAX,SEA,2023-06-28,08:17:00,2023-06-18,Phone,2514,66,Economy,1078.748,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-28,Non-Holiday,0,Storm,27.09,6.92,24.25,112,0,113.89,10,American Airlines,178,264,497,178,10,2.2,980.68
EA505,JFK,SEA,2023-09-03,04:48:00,2023-07-15,Online,4191,23,Economy,259.14,Regular,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-03,Non-Holiday,0,Fog,-5.4,1.28,31.88,196,0,1165.61,50,Emirates,245,291,288,245,50,1.2,431.9
CA303,LAX,LAS,2023-04-22,21:47:00,2023-04-01,Travel Agency,2771,59,Economy,330.7725,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,6.95,11.11,14.59,108,0,655.23,21,Air Canada,111,186,1307,111,21,1.5,441.03
BA202,JFK,LAS,2023-10-23,12:12:00,2023-08-06,Online,3800,62,First Class,398.465,Regular,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-23,Non-Holiday,0,Fog,11.43,15.7,1.17,41,0,312.46,78,British Airways,295,313,732,295,78,1.0,796.93
DA404,ORD,MIA,2023-12-27,19:52:00,2023-12-11,Travel Agency,361,49,Business,549.9225,Regular,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Rain,14.21,16.25,34.33,88,0,351.47,16,Delta Airlines,360,440,1192,360,16,1.5,733.23
DA404,ORD,SEA,2023-08-12,09:06:00,2023-07-05,Travel Agency,4560,21,Economy,465.23999999999995,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-12,Non-Holiday,0,Storm,12.02,12.53,38.04,142,0,1300.37,38,Delta Airlines,223,281,546,223,38,1.2,775.4
DA404,JFK,LAS,2023-07-03,19:47:00,2023-05-02,Phone,1664,56,Economy,445.04,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-03,Non-Holiday,0,Fog,17.69,18.46,7.48,185,1,922.12,62,Delta Airlines,183,217,1187,183,62,1.0,890.08
EA505,DEN,LAS,2023-03-19,04:22:00,2023-03-06,Travel Agency,3361,51,First Class,1307.2510000000002,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-19,Non-Holiday,0,Rain,25.14,18.81,9.31,136,0,533.07,13,Emirates,77,160,262,77,13,2.2,1188.41
BA202,JFK,SFO,2023-02-14,05:36:00,2023-01-21,Travel Agency,1159,19,Business,601.9875,Discount,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-14,Non-Holiday,0,Clear,-5.62,16.1,21.45,72,0,776.06,24,British Airways,44,116,336,44,24,1.5,802.65
AA100,DFW,SFO,2023-04-29,08:50:00,2023-03-16,Phone,4808,26,First Class,81.636,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-29,Non-Holiday,0,Storm,5.01,4.73,33.7,226,0,300.36,44,American Airlines,118,170,530,118,44,1.2,136.06
AA100,JFK,ATL,2023-05-03,10:45:00,2023-05-02,Travel Agency,2284,61,Economy,1576.848,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-03,Non-Holiday,0,Storm,27.19,3.17,3.7,150,0,1348.62,1,American Airlines,122,217,645,122,1,3.8,829.92
BA202,ORD,ATL,2023-06-07,22:57:00,2023-03-10,Travel Agency,767,47,First Class,341.8,Premium,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Clear,38.62,0.74,4.74,142,0,1258.03,89,British Airways,157,164,1377,157,89,1.0,683.6
AA100,JFK,MIA,2023-05-05,22:49:00,2023-02-05,Travel Agency,3883,69,Business,748.765,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-05,Non-Holiday,0,Clear,10.17,11.72,18.6,238,0,212.02,89,American Airlines,124,131,1369,124,89,1.0,1497.53
EA505,DFW,SFO,2023-04-23,18:56:00,2023-01-20,Travel Agency,3106,46,Business,338.98,Regular,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-23,Non-Holiday,0,Rain,28.9,14.38,37.3,137,0,1204.81,93,Emirates,112,115,1136,112,93,1.0,677.96
DA404,ORD,SFO,2023-06-26,04:43:00,2023-04-29,Online,287,38,Economy,54.755,Regular,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-26,Non-Holiday,0,Storm,4.14,19.39,33.66,130,0,1006.02,58,Delta Airlines,176,214,283,176,58,1.0,109.51
BA202,DFW,ATL,2023-05-06,16:54:00,2023-04-08,Online,2613,24,Economy,684.675,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-06,Non-Holiday,0,Rain,-9.95,2.49,43.5,75,0,867.14,28,British Airways,125,193,1014,125,28,1.5,912.9
BA202,LAX,MIA,2023-12-27,18:01:00,2023-12-07,Travel Agency,1397,33,First Class,844.1475,Premium,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Rain,25.04,2.94,0.35,25,0,1326.39,20,British Airways,360,436,1081,360,20,1.5,1125.53
EA505,LAX,SEA,2023-11-11,07:19:00,2023-10-27,Travel Agency,2339,30,Business,633.51,Premium,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-11,Non-Holiday,0,Storm,4.17,15.5,23.23,180,0,1140.37,15,Emirates,314,395,439,314,15,1.5,844.68
BA202,LAX,LAS,2023-05-26,02:26:00,2023-05-05,Online,1619,39,First Class,706.2675,Discount,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Rain,-7.3,17.22,19.63,29,0,795.77,21,British Airways,145,220,146,145,21,1.5,941.69
EA505,LAX,SFO,2023-02-17,07:05:00,2022-12-10,Phone,2500,56,Economy,458.31,Regular,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-17,Non-Holiday,0,Clear,37.94,0.1,15.26,13,0,276.67,69,Emirates,47,74,425,47,69,1.0,916.62
EA505,LAX,ATL,2023-08-30,11:34:00,2023-06-04,Travel Agency,1440,24,Economy,62.06,Discount,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-30,Non-Holiday,0,Storm,14.62,3.11,38.88,76,0,172.17,87,Emirates,241,250,694,241,87,1.0,124.12
BA202,DFW,SEA,2023-05-18,19:43:00,2023-04-08,Phone,1597,53,First Class,318.576,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-18,Non-Holiday,0,Fog,6.21,0.53,45.58,17,0,408.48,40,British Airways,137,193,1183,137,40,1.2,530.96
