Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric
AA100,LAX,SEA,2023-07-30,11:49:00,2023-05-11,Phone,2666,23,Economy,286.22,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-30,Non-Holiday,0,Rain,11.06,19.51,17.98,164,0,1046.16,80,American Airlines,210,226,709,210
EA505,ORD,MIA,2023-04-07,04:47:00,2023-01-29,Phone,4293,32,Business,179.11,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Rain,7.1,0.06,49.84,75,0,100.33,68,Emirates,96,124,287,96
CA303,ORD,SEA,2023-03-22,12:47:00,2022-12-17,Online,4227,61,Business,1175.21,Regular,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-22,Non-Holiday,0,Rain,4.95,4.89,10.08,164,0,714.85,95,Air Canada,80,81,767,80
DA404,ORD,ATL,2023-05-25,19:28:00,2023-05-22,Online,1175,66,Business,406.42,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-25,Non-Holiday,0,Clear,12.31,0.37,46.07,153,0,369.67,3,Delta Airlines,144,237,1168,144
EA505,LAX,LAS,2023-05-14,22:27:00,2023-04-23,Phone,970,41,Economy,389.56,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-14,Non-Holiday,0,Fog,21.7,17.05,20.14,102,0,1040.55,21,Emirates,133,208,1347,133
CA303,ORD,ATL,2023-01-25,17:17:00,2022-12-07,Travel Agency,2737,22,Economy,1172.17,Premium,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-25,Non-Holiday,0,Snow,30.41,0.36,34.44,200,0,649.85,49,Air Canada,24,71,1037,24
CA303,ORD,MIA,2023-05-26,14:34:00,2023-03-24,Online,2493,58,Business,255.83,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Rain,0.02,15.94,43.08,43,0,1089.24,63,Air Canada,145,178,874,145
CA303,LAX,LAS,2023-07-08,05:27:00,2023-05-15,Online,2919,18,Economy,242.97,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-08,Non-Holiday,0,Rain,21.74,12.7,27.96,65,0,124.33,54,Air Canada,188,230,327,188
AA100,JFK,SFO,2023-07-01,22:45:00,2023-06-17,Phone,4587,56,Economy,976.21,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Clear,6.53,15.67,15.17,85,0,779.62,14,American Airlines,181,263,1365,181
DA404,JFK,LAS,2023-09-07,19:23:00,2023-07-19,Travel Agency,3899,35,First Class,799.78,Discount,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-07,Non-Holiday,0,Rain,28.33,18.4,2.45,205,0,105.63,50,Delta Airlines,249,295,1163,249
DA404,JFK,SEA,2023-08-04,06:26:00,2023-05-28,Phone,3674,61,First Class,1153.7,Premium,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-04,Non-Holiday,0,Storm,22.45,12.63,23.56,133,0,1102.34,68,Delta Airlines,215,243,386,215
BA202,DEN,LAS,2023-03-02,13:26:00,2022-12-07,Online,1510,37,Business,1025.0,Premium,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-02,Non-Holiday,0,Fog,-0.38,2.55,0.31,108,0,1286.54,85,British Airways,60,71,806,60
DA404,JFK,SFO,2023-03-07,13:43:00,2022-12-25,Phone,4567,52,Business,956.37,Regular,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-07,Non-Holiday,0,Snow,9.21,3.66,39.54,44,0,973.2,72,Delta Airlines,65,89,823,65
BA202,ORD,MIA,2023-10-02,04:42:00,2023-08-27,Travel Agency,1461,35,Business,452.83,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-02,Non-Holiday,0,Storm,9.06,4.93,20.2,217,0,1091.85,36,British Airways,274,334,282,274
AA100,DEN,SFO,2023-07-11,01:43:00,2023-07-04,Online,2490,59,Business,546.6,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-11,Non-Holiday,0,Fog,10.43,0.94,24.96,32,0,1234.19,7,American Airlines,191,280,103,191
CA303,JFK,SEA,2023-03-07,03:35:00,2023-02-03,Travel Agency,4374,49,First Class,103.51,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-07,Non-Holiday,0,Storm,17.89,8.92,42.85,104,0,850.44,32,Air Canada,65,129,215,65
BA202,DFW,MIA,2023-05-18,18:20:00,2023-02-11,Travel Agency,1603,41,Economy,1112.61,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-18,Non-Holiday,0,Clear,-0.73,12.1,21.49,17,0,1218.21,96,British Airways,137,137,1100,137
CA303,ORD,LAS,2023-01-13,12:30:00,2022-12-14,Travel Agency,8,28,Business,940.92,Premium,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-13,Non-Holiday,0,Rain,15.77,7.06,4.26,57,0,961.93,30,Air Canada,12,78,750,12
BA202,DEN,SEA,2023-04-22,03:35:00,2023-03-02,Travel Agency,1879,37,Business,1017.83,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,-0.66,8.03,1.66,121,0,1384.55,51,British Airways,111,156,215,111
AA100,LAX,LAS,2023-08-12,12:32:00,2023-08-04,Travel Agency,3664,25,Economy,575.63,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-12,Non-Holiday,0,Clear,21.35,15.89,47.62,142,0,1013.62,8,American Airlines,223,311,752,223
AA100,DFW,ATL,2023-04-26,04:29:00,2023-04-05,Travel Agency,1240,63,Economy,598.97,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-26,Non-Holiday,0,Fog,8.09,19.26,44.28,234,0,1333.77,21,American Airlines,115,190,269,115
EA505,DFW,SEA,2023-06-29,10:12:00,2023-05-19,Phone,1304,20,Business,1253.01,Discount,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Rain,36.57,5.08,8.57,159,0,376.52,41,Emirates,179,234,612,179
DA404,DFW,ATL,2023-09-16,03:22:00,2023-06-29,Online,4818,61,Business,650.09,Regular,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-16,Non-Holiday,0,Storm,8.99,14.25,17.26,149,0,659.63,79,Delta Airlines,258,275,202,258
EA505,LAX,SEA,2023-03-30,04:04:00,2022-12-22,Phone,1908,63,Economy,1202.7,Premium,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-30,Non-Holiday,0,Clear,31.55,11.12,29.27,165,0,1088.99,98,Emirates,88,86,244,88
AA100,DEN,MIA,2023-08-09,21:02:00,2023-08-06,Online,909,59,First Class,1180.92,Discount,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-09,Non-Holiday,0,Snow,34.84,5.34,5.77,211,0,1049.23,3,American Airlines,220,313,1262,220
DA404,DEN,SFO,2023-07-16,18:02:00,2023-05-31,Travel Agency,2748,47,Economy,1217.19,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-16,Non-Holiday,0,Rain,22.62,6.87,37.6,186,0,1116.9,46,Delta Airlines,196,246,1082,196
BA202,DEN,SEA,2023-10-21,18:27:00,2023-10-01,Travel Agency,2305,35,Economy,457.42,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-21,Non-Holiday,0,Rain,8.13,10.56,8.08,40,0,1088.51,20,British Airways,293,369,1107,293
BA202,JFK,SFO,2023-03-01,05:41:00,2022-12-06,Online,3745,42,Economy,306.32,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,Thanksgiving,2023-03-01,Public Holiday,1,Storm,-5.4,19.58,37.47,175,0,735.2,85,British Airways,59,70,341,59
EA505,ORD,SEA,2023-08-31,05:43:00,2023-08-05,Phone,586,62,Business,177.03,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-31,Non-Holiday,0,Snow,1.22,13.11,2.67,87,0,581.29,26,Emirates,242,312,343,242
DA404,DFW,MIA,2023-05-16,12:46:00,2023-03-03,Phone,299,54,Business,1372.27,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-16,Non-Holiday,0,Storm,15.43,18.25,47.6,56,0,214.2,74,Delta Airlines,135,157,766,135
CA303,LAX,SFO,2023-04-25,06:43:00,2023-01-20,Phone,860,45,Economy,923.79,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-25,Non-Holiday,0,Rain,10.61,16.86,0.55,130,0,1308.87,95,Air Canada,114,115,403,114
DA404,DEN,ATL,2023-03-08,16:02:00,2022-11-29,Travel Agency,209,59,First Class,1231.13,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-08,Non-Holiday,0,Storm,9.3,0.83,39.37,78,0,1254.9,99,Delta Airlines,66,63,962,66
AA100,DEN,ATL,2023-01-04,11:19:00,2022-12-08,Travel Agency,4217,34,First Class,624.18,Discount,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-04,Non-Holiday,0,Fog,39.17,15.56,35.9,21,0,304.54,27,American Airlines,3,72,679,3
EA505,ORD,LAS,2023-08-02,22:33:00,2023-07-18,Travel Agency,2855,44,Economy,882.09,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-02,Non-Holiday,0,Clear,1.04,12.11,1.83,96,0,1338.68,15,Emirates,213,294,1353,213
AA100,ORD,SFO,2023-02-16,18:16:00,2023-01-08,Phone,1350,68,Business,495.44,Premium,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-16,Non-Holiday,0,Rain,-8.08,16.15,46.52,151,0,863.37,39,American Airlines,46,103,1096,46
CA303,DEN,LAS,2023-01-15,07:32:00,2022-12-06,Online,3806,40,Business,1489.01,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-15,Non-Holiday,0,Fog,35.62,8.61,41.81,100,0,207.21,40,Air Canada,14,70,452,14
EA505,DEN,LAS,2023-02-10,13:44:00,2023-01-07,Online,2829,23,Economy,912.41,Premium,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-10,Non-Holiday,0,Storm,-8.11,8.92,43.14,34,0,731.96,34,Emirates,40,102,824,40
EA505,JFK,ATL,2023-01-19,02:39:00,2022-11-01,Online,2190,43,Business,1196.2,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-19,Non-Holiday,0,Rain,14.82,13.05,24.83,196,0,555.41,79,Emirates,18,35,159,18
AA100,JFK,SFO,2023-05-16,19:30:00,2023-04-09,Online,154,61,Business,1055.67,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-16,Non-Holiday,0,Clear,15.38,17.73,14.28,136,1,329.79,37,American Airlines,135,194,1170,135
DA404,JFK,SFO,2023-09-04,20:23:00,2023-06-01,Travel Agency,4873,63,Economy,916.92,Discount,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-04,Non-Holiday,0,Storm,29.35,11.9,47.84,234,0,1078.87,95,Delta Airlines,246,247,1223,246
DA404,JFK,ATL,2023-08-18,06:09:00,2023-06-04,Phone,983,37,Economy,1358.16,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-18,Non-Holiday,0,Storm,29.04,10.26,20.84,172,0,343.36,75,Delta Airlines,229,250,369,229
CA303,DFW,MIA,2023-01-19,09:37:00,2022-12-01,Online,3235,18,Economy,126.46,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-19,Non-Holiday,0,Fog,24.49,17.07,42.35,196,0,555.41,49,Air Canada,18,65,577,18
BA202,LAX,MIA,2023-12-27,00:09:00,2023-11-26,Phone,4593,68,First Class,911.07,Regular,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Clear,-2.15,14.17,11.56,30,0,968.31,31,British Airways,360,425,9,360
EA505,DEN,LAS,2023-03-19,04:22:00,2023-03-06,Travel Agency,3361,51,First Class,1188.41,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-19,Non-Holiday,0,Snow,24.75,18.11,35.49,189,0,586.98,13,Emirates,77,160,262,77
DA404,LAX,SFO,2023-03-10,04:21:00,2023-02-09,Travel Agency,217,53,Economy,596.87,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Snow,3.55,3.06,11.67,201,0,972.99,29,Delta Airlines,68,135,261,68
CA303,DEN,SEA,2023-01-15,12:52:00,2022-11-07,Travel Agency,7,35,Business,1054.59,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-15,Non-Holiday,0,Fog,11.78,14.81,5.33,100,0,360.51,69,Air Canada,14,41,772,14
DA404,DFW,LAS,2023-11-03,07:39:00,2023-09-06,Phone,867,24,Business,1126.14,Regular,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-03,Non-Holiday,0,Storm,31.52,2.43,25.49,174,1,447.24,58,Delta Airlines,306,344,459,306
CA303,DFW,LAS,2023-11-04,11:48:00,2023-09-29,Online,1327,38,First Class,1110.14,Discount,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-04,Non-Holiday,0,Rain,8.34,5.17,15.38,114,0,517.12,36,Air Canada,307,367,708,307
BA202,JFK,SFO,2023-05-26,00:48:00,2023-03-25,Travel Agency,2090,37,Economy,189.55,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Clear,-0.81,0.01,25.22,181,0,210.24,62,British Airways,145,179,48,145
AA100,DFW,MIA,2023-12-26,19:12:00,2023-10-30,Online,119,23,Business,1443.03,Premium,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-26,Non-Holiday,0,Snow,35.98,14.63,0.99,14,0,1385.21,57,American Airlines,359,398,1152,359
DA404,DFW,ATL,2023-02-18,10:07:00,2023-01-18,Phone,3417,65,First Class,1261.0,Discount,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-18,Non-Holiday,0,Fog,26.31,5.7,49.42,68,0,1010.02,31,Delta Airlines,48,113,607,48
EA505,LAX,MIA,2023-09-14,18:23:00,2023-08-23,Travel Agency,1429,24,First Class,939.94,Premium,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-14,Non-Holiday,0,Storm,13.49,8.16,32.28,80,0,121.2,22,Emirates,256,330,1103,256
CA303,DEN,SEA,2023-06-22,04:59:00,2023-05-11,Travel Agency,4645,64,Economy,590.2,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-22,Non-Holiday,0,Rain,-4.22,4.26,14.32,96,0,923.05,42,Air Canada,172,226,299,172
DA404,JFK,LAS,2023-01-18,15:49:00,2023-01-15,Travel Agency,4155,45,First Class,430.83,Regular,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-18,Non-Holiday,0,Clear,18.19,14.86,47.34,198,0,999.49,3,Delta Airlines,17,110,949,17
CA303,JFK,SFO,2023-01-27,17:26:00,2022-12-27,Travel Agency,4327,47,Business,1212.06,Discount,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-27,Non-Holiday,0,Snow,24.55,0.21,23.66,132,0,715.87,31,Air Canada,26,91,1046,26
DA404,DFW,LAS,2023-05-13,17:15:00,2023-05-11,Phone,253,60,Business,1127.58,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-13,Non-Holiday,0,Storm,18.53,10.32,21.98,39,0,1205.21,2,Delta Airlines,132,226,1035,132
DA404,JFK,SFO,2023-03-18,17:45:00,2023-02-25,Online,3012,22,Economy,613.18,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Storm,3.53,5.27,46.69,103,0,1070.92,21,Delta Airlines,76,151,1065,76
CA303,ORD,ATL,2023-05-09,12:46:00,2023-03-03,Travel Agency,276,44,First Class,1066.86,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-09,Non-Holiday,0,Clear,14.91,12.01,5.69,6,0,178.67,67,Air Canada,128,157,766,128
BA202,ORD,LAS,2023-12-27,10:35:00,2023-11-17,Phone,3092,40,Economy,586.57,Premium,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Storm,4.86,7.51,8.08,236,0,854.01,40,British Airways,360,416,635,360
AA100,LAX,SEA,2023-07-04,05:59:00,2023-05-22,Travel Agency,285,27,First Class,899.87,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-04,Non-Holiday,0,Fog,38.62,8.8,38.49,63,0,778.89,43,American Airlines,184,237,359,184
EA505,DFW,ATL,2023-06-05,08:58:00,2023-03-28,Travel Agency,304,27,Business,1193.8,Discount,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-05,Non-Holiday,0,Snow,18.06,5.54,26.69,238,0,714.75,69,Emirates,155,182,538,155
BA202,ORD,LAS,2023-12-27,10:35:00,2023-11-17,Phone,3092,40,Economy,586.57,Premium,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Rain,14.21,16.25,34.33,180,0,816.25,40,British Airways,360,416,635,360
AA100,ORD,ATL,2023-06-12,17:03:00,2023-06-10,Phone,967,34,Business,237.84,Discount,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-12,Non-Holiday,0,Rain,-2.9,9.54,15.89,52,0,1170.74,2,American Airlines,162,256,1023,162
DA404,DEN,SFO,2023-05-09,16:09:00,2023-02-21,Online,267,34,First Class,754.94,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-09,Non-Holiday,0,Clear,12.7,11.51,21.09,138,0,1218.41,77,Delta Airlines,128,147,969,128
CA303,ORD,SEA,2023-11-17,22:39:00,2023-08-19,Travel Agency,3811,26,Business,423.63,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-17,Non-Holiday,0,Rain,34.3,15.2,36.33,162,0,303.48,90,Air Canada,320,326,1359,320
AA100,DFW,LAS,2023-10-09,15:26:00,2023-08-19,Online,95,39,Economy,908.9,Premium,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-09,Non-Holiday,0,Snow,-9.17,15.13,14.15,123,0,1266.09,51,American Airlines,281,326,926,281
BA202,DFW,LAS,2023-08-30,01:57:00,2023-07-17,Travel Agency,662,21,Business,289.62,Premium,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-30,Non-Holiday,0,Storm,5.58,5.65,3.83,5,0,372.51,44,British Airways,241,293,117,241
EA505,DEN,ATL,2023-04-07,20:02:00,2023-03-15,Phone,1249,56,Economy,1177.37,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Rain,29.11,2.39,21.46,109,0,476.25,23,Emirates,96,169,1202,96
AA100,ORD,SEA,2023-03-10,03:53:00,2023-03-09,Phone,2917,57,First Class,1414.84,Premium,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Rain,3.07,3.54,5.34,130,0,972.99,1,American Airlines,68,163,233,68
AA100,DFW,ATL,2023-07-26,13:03:00,2023-07-07,Phone,4833,65,Economy,1467.04,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-26,Non-Holiday,0,Clear,6.51,18.86,11.69,108,0,371.09,19,American Airlines,206,283,783,206
CA303,DFW,LAS,2023-12-18,00:18:00,2023-11-07,Online,443,48,Business,1374.35,Premium,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-18,Non-Holiday,0,Clear,30.62,17.35,41.66,28,0,85.77,41,Air Canada,351,406,18,351
DA404,LAX,LAS,2023-12-09,22:27:00,2023-10-10,Travel Agency,2310,57,Economy,195.65,Premium,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-09,Non-Holiday,0,Storm,-8.9,14.01,44.79,7,0,883.43,60,Delta Airlines,342,378,1347,342
BA202,DFW,ATL,2023-10-31,10:27:00,2023-10-08,Online,3363,61,Business,1441.02,Regular,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Snow,-3.09,0.8,35.17,31,0,637.61,23,British Airways,303,376,627,303
EA505,JFK,ATL,2023-05-25,21:00:00,2023-04-01,Online,868,63,Economy,122.73,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-25,Non-Holiday,0,Storm,16.41,5.88,20.46,89,0,1346.8,54,Emirates,144,186,1260,144
AA100,DEN,ATL,2023-04-07,16:57:00,2023-02-15,Travel Agency,3164,59,Business,230.68,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Fog,2.59,17.23,6.8,157,0,1352.54,51,American Airlines,96,141,1017,96
AA100,JFK,SEA,2023-03-09,14:07:00,2022-12-11,Travel Agency,1768,23,Economy,372.73,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-09,Non-Holiday,0,Rain,5.3,6.91,41.16,85,0,790.24,88,American Airlines,67,75,847,67
DA404,ORD,SEA,2023-06-13,10:13:00,2023-06-09,Phone,4233,45,Business,1028.88,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-13,Non-Holiday,0,Clear,15.62,9.4,12.57,194,0,499.03,4,Delta Airlines,163,255,613,163
DA404,DFW,LAS,2023-09-11,00:42:00,2023-07-25,Phone,2183,31,Business,1323.79,Premium,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-11,Non-Holiday,0,Fog,37.77,8.58,36.33,100,0,1243.29,48,Delta Airlines,253,301,42,253
CA303,DFW,SFO,2023-07-23,07:28:00,2023-05-05,Phone,2167,53,First Class,1480.49,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-23,Non-Holiday,0,Snow,32.69,11.23,16.39,197,0,921.81,79,Air Canada,203,220,448,203
CA303,LAX,LAS,2023-03-06,03:11:00,2023-01-06,Phone,3873,43,First Class,1261.94,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-06,Non-Holiday,0,Clear,19.51,13.35,1.23,167,0,1220.09,59,Air Canada,64,101,191,64
CA303,DFW,ATL,2023-11-30,08:51:00,2023-11-04,Phone,1322,46,Business,1449.07,Discount,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-30,Non-Holiday,0,Fog,5.57,14.49,37.59,45,0,1159.88,26,Air Canada,333,403,531,333
AA100,DFW,SEA,2023-07-06,16:19:00,2023-04-23,Phone,2746,63,Business,251.98,Regular,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-06,Non-Holiday,0,Clear,-3.3,0.88,26.31,14,0,1325.01,74,American Airlines,186,208,979,186
BA202,ORD,MIA,2023-02-07,05:16:00,2022-12-28,Phone,3126,57,Economy,1187.32,Premium,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-07,Non-Holiday,0,Snow,-6.54,16.76,3.24,28,0,607.09,41,British Airways,37,92,316,37
BA202,JFK,LAS,2023-06-02,04:28:00,2023-03-20,Online,3902,38,Business,929.79,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-02,Non-Holiday,0,Clear,27.95,0.02,40.4,119,0,111.16,74,British Airways,152,174,268,152
EA505,JFK,LAS,2023-11-02,03:10:00,2023-09-26,Online,3384,25,Business,557.12,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-02,Non-Holiday,0,Rain,32.08,2.16,37.5,189,0,241.3,37,Emirates,305,364,190,305
EA505,ORD,MIA,2023-08-08,02:36:00,2023-06-17,Online,1348,20,Business,1370.23,Discount,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-08,Non-Holiday,0,Snow,14.53,8.02,10.39,144,0,906.82,52,Emirates,219,263,156,219
CA303,DEN,LAS,2023-12-13,13:40:00,2023-09-16,Phone,1229,58,Economy,117.03,Regular,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-13,Non-Holiday,0,Clear,15.21,11.34,35.85,59,0,1249.71,88,Air Canada,346,354,820,346
CA303,JFK,MIA,2023-03-22,01:44:00,2023-03-03,Travel Agency,573,42,First Class,261.73,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-22,Non-Holiday,0,Fog,39.27,10.19,44.03,150,0,1242.02,19,Air Canada,80,157,104,80
CA303,DEN,SFO,2023-10-29,08:01:00,2023-09-14,Phone,91,67,Business,925.74,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-29,Non-Holiday,0,Fog,-1.6,10.13,31.17,62,0,993.28,45,Air Canada,301,352,481,301
AA100,DFW,SEA,2023-06-29,21:45:00,2023-05-27,Travel Agency,3833,31,Business,214.05,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Snow,8.95,13.35,10.45,115,0,1254.39,33,American Airlines,179,242,1305,179
